ID,Item,FailureMode,Effect,Severity,Occurrence,Detection,RPN,ActionPriority,File,Line
FMEA-7,Finding,Memory leak in Finding(),Incorrect system behaviour or safety-function failure originating in Finding (class),5,3,4,60,medium,include/cpfusa/fusa.hpp,26
FMEA-5,Finding,Incorrect initialisation in Finding(),Incorrect system behaviour or safety-function failure originating in Finding (class),5,3,4,60,medium,include/cpfusa/fusa.hpp,26
FMEA-2,main,Unhandled error in main(),Incorrect system behaviour or safety-function failure originating in main (function),5,3,4,60,medium,build-test/CMakeFiles/4.3.3/CompilerIdCXX/CMakeCXXCompilerId.cpp,924
FMEA-55,Entry,Memory leak in Entry(),Incorrect system behaviour or safety-function failure originating in Entry (class),5,3,4,60,medium,src/disposition/disposition.hpp,15
FMEA-69,find_by_rule,Incorrect return value in find_by_rule(),Incorrect system behaviour or safety-function failure originating in find_by_rule (function),5,3,4,60,medium,src/disposition/disposition.hpp,32
FMEA-66,render_entries,Unhandled error in render_entries(),Incorrect system behaviour or safety-function failure originating in render_entries (function),5,3,4,60,medium,src/disposition/disposition.hpp,31
FMEA-65,render_entries,Incorrect return value in render_entries(),Incorrect system behaviour or safety-function failure originating in render_entries (function),5,3,4,60,medium,src/disposition/disposition.hpp,31
FMEA-62,add,Unhandled error in add(),Incorrect system behaviour or safety-function failure originating in add (function),5,3,4,60,medium,src/disposition/disposition.hpp,30
FMEA-61,add,Incorrect return value in add(),Incorrect system behaviour or safety-function failure originating in add (function),5,3,4,60,medium,src/disposition/disposition.hpp,30
FMEA-60,Log,Exception propagation in Log(),Incorrect system behaviour or safety-function failure originating in Log (class),5,3,4,60,medium,src/disposition/disposition.hpp,24
FMEA-59,Log,Memory leak in Log(),Incorrect system behaviour or safety-function failure originating in Log (class),5,3,4,60,medium,src/disposition/disposition.hpp,24
FMEA-57,Log,Incorrect initialisation in Log(),Incorrect system behaviour or safety-function failure originating in Log (class),5,3,4,60,medium,src/disposition/disposition.hpp,24
FMEA-56,Entry,Exception propagation in Entry(),Incorrect system behaviour or safety-function failure originating in Entry (class),5,3,4,60,medium,src/disposition/disposition.hpp,15
FMEA-142,parse_cal,Unhandled error in parse_cal(),Incorrect system behaviour or safety-function failure originating in parse_cal (function),5,3,4,60,medium,src/iso21434/iso21434.hpp,12
FMEA-53,Entry,Incorrect initialisation in Entry(),Incorrect system behaviour or safety-function failure originating in Entry (class),5,3,4,60,medium,src/disposition/disposition.hpp,15
FMEA-50,parse_action,Unhandled error in parse_action(),Incorrect system behaviour or safety-function failure originating in parse_action (function),5,3,4,60,medium,src/disposition/disposition.hpp,13
FMEA-49,parse_action,Incorrect return value in parse_action(),Incorrect system behaviour or safety-function failure originating in parse_action (function),5,3,4,60,medium,src/disposition/disposition.hpp,13
FMEA-46,main,Unhandled error in main(),Incorrect system behaviour or safety-function failure originating in main (function),5,3,4,60,medium,build-audit/CMakeFiles/4.3.3/CompilerIdCXX/CMakeCXXCompilerId.cpp,924
FMEA-45,main,Incorrect return value in main(),Incorrect system behaviour or safety-function failure originating in main (function),5,3,4,60,medium,build-audit/CMakeFiles/4.3.3/CompilerIdCXX/CMakeCXXCompilerId.cpp,924
FMEA-42,hb,Unhandled error in hb(),Incorrect system behaviour or safety-function failure originating in hb (function),5,3,4,60,medium,tests/test_runtime.cpp,89
FMEA-41,hb,Incorrect return value in hb(),Incorrect system behaviour or safety-function failure originating in hb (function),5,3,4,60,medium,tests/test_runtime.cpp,89
FMEA-38,hb,Unhandled error in hb(),Incorrect system behaviour or safety-function failure originating in hb (function),5,3,4,60,medium,tests/test_runtime.cpp,77
FMEA-226,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/metrics/metrics.hpp,31
FMEA-245,print_err,Incorrect return value in print_err(),Incorrect system behaviour or safety-function failure originating in print_err (function),5,3,4,60,medium,src/cmd/cli.cpp,79
FMEA-242,print_ok,Unhandled error in print_ok(),Incorrect system behaviour or safety-function failure originating in print_ok (function),5,3,4,60,medium,src/cmd/cli.cpp,78
FMEA-241,print_ok,Incorrect return value in print_ok(),Incorrect system behaviour or safety-function failure originating in print_ok (function),5,3,4,60,medium,src/cmd/cli.cpp,78
FMEA-238,value_of,Unhandled error in value_of(),Incorrect system behaviour or safety-function failure originating in value_of (function),5,3,4,60,medium,src/cmd/cli.cpp,75
FMEA-237,value_of,Incorrect return value in value_of(),Incorrect system behaviour or safety-function failure originating in value_of (function),5,3,4,60,medium,src/cmd/cli.cpp,75
FMEA-234,run,Unhandled error in run(),Incorrect system behaviour or safety-function failure originating in run (function),5,3,4,60,medium,src/cmd/cli.hpp,8
FMEA-233,run,Incorrect return value in run(),Incorrect system behaviour or safety-function failure originating in run (function),5,3,4,60,medium,src/cmd/cli.hpp,8
FMEA-230,render_json,Unhandled error in render_json(),Incorrect system behaviour or safety-function failure originating in render_json (function),5,3,4,60,medium,src/metrics/metrics.hpp,32
FMEA-229,render_json,Incorrect return value in render_json(),Incorrect system behaviour or safety-function failure originating in render_json (function),5,3,4,60,medium,src/metrics/metrics.hpp,32
FMEA-246,print_err,Unhandled error in print_err(),Incorrect system behaviour or safety-function failure originating in print_err (function),5,3,4,60,medium,src/cmd/cli.cpp,79
FMEA-225,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/metrics/metrics.hpp,31
FMEA-222,save,Unhandled error in save(),Incorrect system behaviour or safety-function failure originating in save (function),5,3,4,60,medium,src/metrics/metrics.hpp,30
FMEA-221,save,Incorrect return value in save(),Incorrect system behaviour or safety-function failure originating in save (function),5,3,4,60,medium,src/metrics/metrics.hpp,30
FMEA-218,append,Unhandled error in append(),Incorrect system behaviour or safety-function failure originating in append (function),5,3,4,60,medium,src/metrics/metrics.hpp,29
FMEA-217,append,Incorrect return value in append(),Incorrect system behaviour or safety-function failure originating in append (function),5,3,4,60,medium,src/metrics/metrics.hpp,29
FMEA-216,TimeSeries,Exception propagation in TimeSeries(),Incorrect system behaviour or safety-function failure originating in TimeSeries (class),5,3,4,60,medium,src/metrics/metrics.hpp,22
FMEA-215,TimeSeries,Memory leak in TimeSeries(),Incorrect system behaviour or safety-function failure originating in TimeSeries (class),5,3,4,60,medium,src/metrics/metrics.hpp,22
FMEA-213,TimeSeries,Incorrect initialisation in TimeSeries(),Incorrect system behaviour or safety-function failure originating in TimeSeries (class),5,3,4,60,medium,src/metrics/metrics.hpp,22
FMEA-262,version_less,Unhandled error in version_less(),Incorrect system behaviour or safety-function failure originating in version_less (function),5,3,4,60,medium,src/vuln/vuln.cpp,48
FMEA-281,Dependency,Incorrect initialisation in Dependency(),Incorrect system behaviour or safety-function failure originating in Dependency (class),5,3,4,60,medium,src/vuln/vuln.hpp,11
FMEA-278,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/vuln/vuln.cpp,126
FMEA-277,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/vuln/vuln.cpp,126
FMEA-274,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/vuln/vuln.cpp,106
FMEA-273,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/vuln/vuln.cpp,106
FMEA-270,scan,Unhandled error in scan(),Incorrect system behaviour or safety-function failure originating in scan (function),5,3,4,60,medium,src/vuln/vuln.cpp,83
FMEA-269,scan,Incorrect return value in scan(),Incorrect system behaviour or safety-function failure originating in scan (function),5,3,4,60,medium,src/vuln/vuln.cpp,83
FMEA-266,parse_ver,Unhandled error in parse_ver(),Incorrect system behaviour or safety-function failure originating in parse_ver (function),5,3,4,60,medium,src/vuln/vuln.cpp,54
FMEA-265,parse_ver,Incorrect return value in parse_ver(),Incorrect system behaviour or safety-function failure originating in parse_ver (function),5,3,4,60,medium,src/vuln/vuln.cpp,54
FMEA-212,Snapshot,Exception propagation in Snapshot(),Incorrect system behaviour or safety-function failure originating in Snapshot (class),5,3,4,60,medium,src/metrics/metrics.hpp,11
FMEA-261,version_less,Incorrect return value in version_less(),Incorrect system behaviour or safety-function failure originating in version_less (function),5,3,4,60,medium,src/vuln/vuln.cpp,48
FMEA-260,Advisory,Exception propagation in Advisory(),Incorrect system behaviour or safety-function failure originating in Advisory (class),5,3,4,60,medium,src/vuln/vuln.cpp,27
FMEA-259,Advisory,Memory leak in Advisory(),Incorrect system behaviour or safety-function failure originating in Advisory (class),5,3,4,60,medium,src/vuln/vuln.cpp,27
FMEA-257,Advisory,Incorrect initialisation in Advisory(),Incorrect system behaviour or safety-function failure originating in Advisory (class),5,3,4,60,medium,src/vuln/vuln.cpp,27
FMEA-254,run,Unhandled error in run(),Incorrect system behaviour or safety-function failure originating in run (function),5,3,4,60,medium,src/cmd/cli.cpp,152
FMEA-253,run,Incorrect return value in run(),Incorrect system behaviour or safety-function failure originating in run (function),5,3,4,60,medium,src/cmd/cli.cpp,152
FMEA-250,apply_quality_gate,Unhandled error in apply_quality_gate(),Incorrect system behaviour or safety-function failure originating in apply_quality_gate (function),5,3,4,60,medium,src/cmd/cli.cpp,124
FMEA-249,apply_quality_gate,Incorrect return value in apply_quality_gate(),Incorrect system behaviour or safety-function failure originating in apply_quality_gate (function),5,3,4,60,medium,src/cmd/cli.cpp,124
FMEA-157,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/iso21434/iso21434.hpp,45
FMEA-174,assess,Unhandled error in assess(),Incorrect system behaviour or safety-function failure originating in assess (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,155
FMEA-173,assess,Incorrect return value in assess(),Incorrect system behaviour or safety-function failure originating in assess (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,155
FMEA-170,detect_status,Unhandled error in detect_status(),Incorrect system behaviour or safety-function failure originating in detect_status (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,125
FMEA-169,detect_status,Incorrect return value in detect_status(),Incorrect system behaviour or safety-function failure originating in detect_status (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,125
FMEA-166,is_required,Unhandled error in is_required(),Incorrect system behaviour or safety-function failure originating in is_required (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,116
FMEA-165,is_required,Incorrect return value in is_required(),Incorrect system behaviour or safety-function failure originating in is_required (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,116
FMEA-162,parse_cal,Unhandled error in parse_cal(),Incorrect system behaviour or safety-function failure originating in parse_cal (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,17
FMEA-161,parse_cal,Incorrect return value in parse_cal(),Incorrect system behaviour or safety-function failure originating in parse_cal (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,17
FMEA-158,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/iso21434/iso21434.hpp,45
FMEA-177,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,175
FMEA-154,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/iso21434/iso21434.hpp,44
FMEA-153,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/iso21434/iso21434.hpp,44
FMEA-152,Report,Exception propagation in Report(),Incorrect system behaviour or safety-function failure originating in Report (class),5,3,4,60,medium,src/iso21434/iso21434.hpp,31
FMEA-151,Report,Memory leak in Report(),Incorrect system behaviour or safety-function failure originating in Report (class),5,3,4,60,medium,src/iso21434/iso21434.hpp,31
FMEA-149,Report,Incorrect initialisation in Report(),Incorrect system behaviour or safety-function failure originating in Report (class),5,3,4,60,medium,src/iso21434/iso21434.hpp,31
FMEA-148,Objective,Exception propagation in Objective(),Incorrect system behaviour or safety-function failure originating in Objective (class),5,3,4,60,medium,src/iso21434/iso21434.hpp,17
FMEA-147,Objective,Memory leak in Objective(),Incorrect system behaviour or safety-function failure originating in Objective (class),5,3,4,60,medium,src/iso21434/iso21434.hpp,17
FMEA-145,Objective,Incorrect initialisation in Objective(),Incorrect system behaviour or safety-function failure originating in Objective (class),5,3,4,60,medium,src/iso21434/iso21434.hpp,17
FMEA-194,append,Unhandled error in append(),Incorrect system behaviour or safety-function failure originating in append (function),5,3,4,60,medium,src/metrics/metrics.cpp,103
FMEA-211,Snapshot,Memory leak in Snapshot(),Incorrect system behaviour or safety-function failure originating in Snapshot (class),5,3,4,60,medium,src/metrics/metrics.hpp,11
FMEA-209,Snapshot,Incorrect initialisation in Snapshot(),Incorrect system behaviour or safety-function failure originating in Snapshot (class),5,3,4,60,medium,src/metrics/metrics.hpp,11
FMEA-206,render_json,Unhandled error in render_json(),Incorrect system behaviour or safety-function failure originating in render_json (function),5,3,4,60,medium,src/metrics/metrics.cpp,160
FMEA-205,render_json,Incorrect return value in render_json(),Incorrect system behaviour or safety-function failure originating in render_json (function),5,3,4,60,medium,src/metrics/metrics.cpp,160
FMEA-202,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/metrics/metrics.cpp,128
FMEA-201,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/metrics/metrics.cpp,128
FMEA-198,save,Unhandled error in save(),Incorrect system behaviour or safety-function failure originating in save (function),5,3,4,60,medium,src/metrics/metrics.cpp,108
FMEA-197,save,Incorrect return value in save(),Incorrect system behaviour or safety-function failure originating in save (function),5,3,4,60,medium,src/metrics/metrics.cpp,108
FMEA-537,write_canonical,Incorrect return value in write_canonical(),Incorrect system behaviour or safety-function failure originating in write_canonical (function),5,3,4,60,medium,src/quality/quality.cpp,144
FMEA-193,append,Incorrect return value in append(),Incorrect system behaviour or safety-function failure originating in append (function),5,3,4,60,medium,src/metrics/metrics.cpp,103
FMEA-190,collect,Unhandled error in collect(),Incorrect system behaviour or safety-function failure originating in collect (function),5,3,4,60,medium,src/metrics/metrics.cpp,52
FMEA-189,collect,Incorrect return value in collect(),Incorrect system behaviour or safety-function failure originating in collect (function),5,3,4,60,medium,src/metrics/metrics.cpp,52
FMEA-186,load,Unhandled error in load(),Incorrect system behaviour or safety-function failure originating in load (function),5,3,4,60,medium,src/metrics/metrics.cpp,26
FMEA-185,load,Incorrect return value in load(),Incorrect system behaviour or safety-function failure originating in load (function),5,3,4,60,medium,src/metrics/metrics.cpp,26
FMEA-182,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,205
FMEA-181,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,205
FMEA-178,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/iso21434/iso21434.cpp,175
FMEA-866,is_required,Unhandled error in is_required(),Incorrect system behaviour or safety-function failure originating in is_required (function),5,3,4,60,medium,src/slsa/slsa.cpp,73
FMEA-885,Requirement,Incorrect initialisation in Requirement(),Incorrect system behaviour or safety-function failure originating in Requirement (class),5,3,4,60,medium,src/slsa/slsa.hpp,18
FMEA-882,parse_level,Unhandled error in parse_level(),Incorrect system behaviour or safety-function failure originating in parse_level (function),5,3,4,60,medium,src/slsa/slsa.hpp,12
FMEA-881,parse_level,Incorrect return value in parse_level(),Incorrect system behaviour or safety-function failure originating in parse_level (function),5,3,4,60,medium,src/slsa/slsa.hpp,12
FMEA-878,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/slsa/slsa.cpp,131
FMEA-877,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/slsa/slsa.cpp,131
FMEA-874,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/slsa/slsa.cpp,107
FMEA-873,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/slsa/slsa.cpp,107
FMEA-870,assess,Unhandled error in assess(),Incorrect system behaviour or safety-function failure originating in assess (function),5,3,4,60,medium,src/slsa/slsa.cpp,85
FMEA-869,assess,Incorrect return value in assess(),Incorrect system behaviour or safety-function failure originating in assess (function),5,3,4,60,medium,src/slsa/slsa.cpp,85
FMEA-887,Requirement,Memory leak in Requirement(),Incorrect system behaviour or safety-function failure originating in Requirement (class),5,3,4,60,medium,src/slsa/slsa.hpp,18
FMEA-865,is_required,Incorrect return value in is_required(),Incorrect system behaviour or safety-function failure originating in is_required (function),5,3,4,60,medium,src/slsa/slsa.cpp,73
FMEA-862,detect_status,Unhandled error in detect_status(),Incorrect system behaviour or safety-function failure originating in detect_status (function),5,3,4,60,medium,src/slsa/slsa.cpp,57
FMEA-861,detect_status,Incorrect return value in detect_status(),Incorrect system behaviour or safety-function failure originating in detect_status (function),5,3,4,60,medium,src/slsa/slsa.cpp,57
FMEA-858,parse_level,Unhandled error in parse_level(),Incorrect system behaviour or safety-function failure originating in parse_level (function),5,3,4,60,medium,src/slsa/slsa.cpp,16
FMEA-857,parse_level,Incorrect return value in parse_level(),Incorrect system behaviour or safety-function failure originating in parse_level (function),5,3,4,60,medium,src/slsa/slsa.cpp,16
FMEA-854,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/comp/comp.hpp,41
FMEA-853,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/comp/comp.hpp,41
FMEA-850,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/comp/comp.hpp,40
FMEA-901,parse_status,Incorrect return value in parse_status(),Incorrect system behaviour or safety-function failure originating in parse_status (function),5,3,4,60,medium,src/pr/pr.cpp,29
FMEA-918,add,Unhandled error in add(),Incorrect system behaviour or safety-function failure originating in add (function),5,3,4,60,medium,src/pr/pr.cpp,92
FMEA-917,add,Incorrect return value in add(),Incorrect system behaviour or safety-function failure originating in add (function),5,3,4,60,medium,src/pr/pr.cpp,92
FMEA-914,save,Unhandled error in save(),Incorrect system behaviour or safety-function failure originating in save (function),5,3,4,60,medium,src/pr/pr.cpp,68
FMEA-913,save,Incorrect return value in save(),Incorrect system behaviour or safety-function failure originating in save (function),5,3,4,60,medium,src/pr/pr.cpp,68
FMEA-910,load,Unhandled error in load(),Incorrect system behaviour or safety-function failure originating in load (function),5,3,4,60,medium,src/pr/pr.cpp,41
FMEA-909,load,Incorrect return value in load(),Incorrect system behaviour or safety-function failure originating in load (function),5,3,4,60,medium,src/pr/pr.cpp,41
FMEA-906,parse_severity,Unhandled error in parse_severity(),Incorrect system behaviour or safety-function failure originating in parse_severity (function),5,3,4,60,medium,src/pr/pr.cpp,34
FMEA-905,parse_severity,Incorrect return value in parse_severity(),Incorrect system behaviour or safety-function failure originating in parse_severity (function),5,3,4,60,medium,src/pr/pr.cpp,34
FMEA-902,parse_status,Unhandled error in parse_status(),Incorrect system behaviour or safety-function failure originating in parse_status (function),5,3,4,60,medium,src/pr/pr.cpp,29
FMEA-849,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/comp/comp.hpp,40
FMEA-898,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/slsa/slsa.hpp,43
FMEA-897,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/slsa/slsa.hpp,43
FMEA-894,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/slsa/slsa.hpp,42
FMEA-893,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/slsa/slsa.hpp,42
FMEA-892,Report,Exception propagation in Report(),Incorrect system behaviour or safety-function failure originating in Report (class),5,3,4,60,medium,src/slsa/slsa.hpp,30
FMEA-891,Report,Memory leak in Report(),Incorrect system behaviour or safety-function failure originating in Report (class),5,3,4,60,medium,src/slsa/slsa.hpp,30
FMEA-889,Report,Incorrect initialisation in Report(),Incorrect system behaviour or safety-function failure originating in Report (class),5,3,4,60,medium,src/slsa/slsa.hpp,30
FMEA-888,Requirement,Exception propagation in Requirement(),Incorrect system behaviour or safety-function failure originating in Requirement (class),5,3,4,60,medium,src/slsa/slsa.hpp,18
FMEA-804,AuditManifest,Exception propagation in AuditManifest(),Incorrect system behaviour or safety-function failure originating in AuditManifest (class),5,3,4,60,medium,src/auditpack/auditpack.hpp,19
FMEA-817,FileInfo,Incorrect initialisation in FileInfo(),Incorrect system behaviour or safety-function failure originating in FileInfo (class),5,3,4,60,medium,src/auditpack/auditpack.cpp,169
FMEA-816,SHA256Ctx3,Exception propagation in SHA256Ctx3(),Incorrect system behaviour or safety-function failure originating in SHA256Ctx3 (class),5,3,4,60,medium,src/auditpack/auditpack.cpp,103
FMEA-815,SHA256Ctx3,Memory leak in SHA256Ctx3(),Incorrect system behaviour or safety-function failure originating in SHA256Ctx3 (class),5,3,4,60,medium,src/auditpack/auditpack.cpp,103
FMEA-813,SHA256Ctx3,Incorrect initialisation in SHA256Ctx3(),Incorrect system behaviour or safety-function failure originating in SHA256Ctx3 (class),5,3,4,60,medium,src/auditpack/auditpack.cpp,103
FMEA-810,run_cmd,Unhandled error in run_cmd(),Incorrect system behaviour or safety-function failure originating in run_cmd (function),5,3,4,60,medium,src/auditpack/auditpack.cpp,80
FMEA-809,run_cmd,Incorrect return value in run_cmd(),Incorrect system behaviour or safety-function failure originating in run_cmd (function),5,3,4,60,medium,src/auditpack/auditpack.cpp,80
FMEA-808,CmdResult,Exception propagation in CmdResult(),Incorrect system behaviour or safety-function failure originating in CmdResult (class),5,3,4,60,medium,src/auditpack/auditpack.cpp,75
FMEA-807,CmdResult,Memory leak in CmdResult(),Incorrect system behaviour or safety-function failure originating in CmdResult (class),5,3,4,60,medium,src/auditpack/auditpack.cpp,75
FMEA-805,CmdResult,Incorrect initialisation in CmdResult(),Incorrect system behaviour or safety-function failure originating in CmdResult (class),5,3,4,60,medium,src/auditpack/auditpack.cpp,75
FMEA-819,FileInfo,Memory leak in FileInfo(),Incorrect system behaviour or safety-function failure originating in FileInfo (class),5,3,4,60,medium,src/auditpack/auditpack.cpp,169
FMEA-803,AuditManifest,Memory leak in AuditManifest(),Incorrect system behaviour or safety-function failure originating in AuditManifest (class),5,3,4,60,medium,src/auditpack/auditpack.hpp,19
FMEA-801,AuditManifest,Incorrect initialisation in AuditManifest(),Incorrect system behaviour or safety-function failure originating in AuditManifest (class),5,3,4,60,medium,src/auditpack/auditpack.hpp,19
FMEA-800,ManifestEntry,Exception propagation in ManifestEntry(),Incorrect system behaviour or safety-function failure originating in ManifestEntry (class),5,3,4,60,medium,src/auditpack/auditpack.hpp,13
FMEA-799,ManifestEntry,Memory leak in ManifestEntry(),Incorrect system behaviour or safety-function failure originating in ManifestEntry (class),5,3,4,60,medium,src/auditpack/auditpack.hpp,13
FMEA-797,ManifestEntry,Incorrect initialisation in ManifestEntry(),Incorrect system behaviour or safety-function failure originating in ManifestEntry (class),5,3,4,60,medium,src/auditpack/auditpack.hpp,13
FMEA-794,write_sbom,Unhandled error in write_sbom(),Incorrect system behaviour or safety-function failure originating in write_sbom (function),5,3,4,60,medium,src/release/release.hpp,73
FMEA-793,write_sbom,Incorrect return value in write_sbom(),Incorrect system behaviour or safety-function failure originating in write_sbom (function),5,3,4,60,medium,src/release/release.hpp,73
FMEA-790,hash_artifacts,Unhandled error in hash_artifacts(),Incorrect system behaviour or safety-function failure originating in hash_artifacts (function),5,3,4,60,medium,src/release/release.hpp,70
FMEA-833,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/comp/comp.cpp,142
FMEA-848,CompReport,Exception propagation in CompReport(),Incorrect system behaviour or safety-function failure originating in CompReport (class),5,3,4,60,medium,src/comp/comp.hpp,25
FMEA-847,CompReport,Memory leak in CompReport(),Incorrect system behaviour or safety-function failure originating in CompReport (class),5,3,4,60,medium,src/comp/comp.hpp,25
FMEA-845,CompReport,Incorrect initialisation in CompReport(),Incorrect system behaviour or safety-function failure originating in CompReport (class),5,3,4,60,medium,src/comp/comp.hpp,25
FMEA-844,FunctionResult,Exception propagation in FunctionResult(),Incorrect system behaviour or safety-function failure originating in FunctionResult (class),5,3,4,60,medium,src/comp/comp.hpp,17
FMEA-843,FunctionResult,Memory leak in FunctionResult(),Incorrect system behaviour or safety-function failure originating in FunctionResult (class),5,3,4,60,medium,src/comp/comp.hpp,17
FMEA-841,FunctionResult,Incorrect initialisation in FunctionResult(),Incorrect system behaviour or safety-function failure originating in FunctionResult (class),5,3,4,60,medium,src/comp/comp.hpp,17
FMEA-838,render_text,Unhandled error in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/comp/comp.cpp,166
FMEA-837,render_text,Incorrect return value in render_text(),Incorrect system behaviour or safety-function failure originating in render_text (function),5,3,4,60,medium,src/comp/comp.cpp,166
FMEA-834,write_json,Unhandled error in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/comp/comp.cpp,142
FMEA-921,render,Incorrect return value in render(),Incorrect system behaviour or safety-function failure originating in render (function),5,3,4,60,medium,src/pr/pr.cpp,97
FMEA-830,analyse,Unhandled error in analyse(),Incorrect system behaviour or safety-function failure originating in analyse (function),5,3,4,60,medium,src/comp/comp.cpp,104
FMEA-829,analyse,Incorrect return value in analyse(),Incorrect system behaviour or safety-function failure originating in analyse (function),5,3,4,60,medium,src/comp/comp.cpp,104
FMEA-828,FuncInfo,Exception propagation in FuncInfo(),Incorrect system behaviour or safety-function failure originating in FuncInfo (class),5,3,4,60,medium,src/comp/comp.cpp,38
FMEA-1,main,Incorrect return value in main(),Incorrect system behaviour or safety-function failure originating in main (function),5,3,4,60,medium,build-test/CMakeFiles/4.3.3/CompilerIdCXX/CMakeCXXCompilerId.cpp,924
FMEA-825,FuncInfo,Incorrect initialisation in FuncInfo(),Incorrect system behaviour or safety-function failure originating in FuncInfo (class),5,3,4,60,medium,src/comp/comp.cpp,38
FMEA-822,count_complexity,Unhandled error in count_complexity(),Incorrect system behaviour or safety-function failure originating in count_complexity (function),5,3,4,60,medium,src/comp/comp.cpp,20
FMEA-821,count_complexity,Incorrect return value in count_complexity(),Incorrect system behaviour or safety-function failure originating in count_complexity (function),5,3,4,60,medium,src/comp/comp.cpp,20
FMEA-820,FileInfo,Exception propagation in FileInfo(),Incorrect system behaviour or safety-function failure originating in FileInfo (class),5,3,4,60,medium,src/auditpack/auditpack.cpp,169
FMEA-997,write_json,Incorrect return value in write_json(),Incorrect system behaviour or safety-function failure originating in write_json (function),5,3,4,60,medium,src/sas/sas.cpp,97
FMEA-1015,FixEntry,Memory leak in FixEntry(),Incorrect system behaviour or safety-function failure originating in FixEntry (class),5,3,4,60,medium,src/fix/fix.hpp,9
FMEA-1013,FixEntry,Incorrect initialisation in FixEntry(),Incorrect system behaviour or safety-function failure originating in FixEntry (class),5,3,4,60,medium,src/fix/fix.hpp,9
FMEA-1010,list_all,Unhandled error in list_all(),Incorrect system behaviour or safety-function failure originating in list_all (function),5,3,4,60,medium,src/fix/fix.cpp,120
